NOM_COM;Lev2_NE_ID;NOM;NE_ID;sum_pop_active_epci;Date;Duree;Type;volume_nuitee;total_volume_nuitee;sum_vol_nuitee_per_date_com;mean_com_vol_nuitee;tx_nuite_pop_active
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-11-30;Inf30min;National;106.0;5009522.0;106.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-01;Inf30min;Etranger;26.0;5009522.0;119.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-01;Inf30min;National;93.0;5009522.0;119.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-02;Inf30min;National;74.0;5009522.0;74.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-03;Inf30min;National;445.0;5009522.0;445.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-04;Inf30min;National;138.0;5009522.0;138.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-05;Inf30min;National;82.0;5009522.0;82.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-06;Inf30min;Etranger;53.0;5009522.0;173.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-06;Inf30min;National;120.0;5009522.0;173.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-07;Inf30min;Etranger;24.0;5009522.0;151.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-07;Inf30min;National;127.0;5009522.0;151.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-08;Inf30min;Etranger;26.0;5009522.0;148.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-08;Inf30min;National;122.0;5009522.0;148.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-09;Inf30min;Etranger;125.0;5009522.0;250.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-09;Inf30min;National;125.0;5009522.0;250.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-10;Inf30min;National;290.0;5009522.0;290.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-11;Inf30min;Etranger;30.0;5009522.0;223.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-11;Inf30min;National;193.0;5009522.0;223.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-12;Inf30min;National;74.0;5009522.0;74.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-13;Inf30min;National;84.0;5009522.0;84.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-14;30min3h;National;25.0;5009522.0;182.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-14;Inf30min;National;157.0;5009522.0;182.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-15;Inf30min;National;201.0;5009522.0;201.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-16;Inf30min;Etranger;22.0;5009522.0;136.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-16;Inf30min;National;92.0;5009522.0;136.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-16;Sup3h;National;22.0;5009522.0;136.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-17;Inf30min;National;336.0;5009522.0;336.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-18;Inf30min;National;137.0;5009522.0;137.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-19;Inf30min;Etranger;25.0;5009522.0;110.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-19;Inf30min;National;85.0;5009522.0;110.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-20;Inf30min;Etranger;22.0;5009522.0;151.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-20;Inf30min;National;129.0;5009522.0;151.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-21;Inf30min;National;76.0;5009522.0;76.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-22;Inf30min;Etranger;37.0;5009522.0;176.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-22;Inf30min;National;139.0;5009522.0;176.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-23;Inf30min;National;198.0;5009522.0;198.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-24;Inf30min;National;91.0;5009522.0;91.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-25;Inf30min;National;123.0;5009522.0;123.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-26;Inf30min;National;158.0;5009522.0;158.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-27;Inf30min;Etranger;31.0;5009522.0;127.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-27;Inf30min;National;96.0;5009522.0;127.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-28;Inf30min;Etranger;51.0;5009522.0;188.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-28;Inf30min;National;137.0;5009522.0;188.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-29;Inf30min;Etranger;26.0;5009522.0;180.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-29;Inf30min;National;154.0;5009522.0;180.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-30;Inf30min;Etranger;34.0;5009522.0;192.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2023-12-30;Inf30min;National;158.0;5009522.0;192.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-01;30min3h;Etranger;50.0;5009522.0;174.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-01;Inf30min;National;124.0;5009522.0;174.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-02;Inf30min;National;76.0;5009522.0;76.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-03;Inf30min;National;26.0;5009522.0;26.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-04;Inf30min;National;27.0;5009522.0;27.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-05;Inf30min;National;79.0;5009522.0;79.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-06;Inf30min;National;75.0;5009522.0;75.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-07;Inf30min;National;98.0;5009522.0;98.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-08;Inf30min;National;53.0;5009522.0;53.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-09;Inf30min;National;50.0;5009522.0;50.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-10;Inf30min;National;62.0;5009522.0;62.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-11;Inf30min;National;32.0;5009522.0;32.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-12;Inf30min;National;111.0;5009522.0;111.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-13;Inf30min;National;35.0;5009522.0;35.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-15;Inf30min;National;35.0;5009522.0;35.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-16;Inf30min;National;31.0;5009522.0;31.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-17;Inf30min;National;22.0;5009522.0;22.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-18;Inf30min;National;32.0;5009522.0;32.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-19;Inf30min;National;43.0;5009522.0;43.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-20;Inf30min;National;25.0;5009522.0;25.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-21;Inf30min;National;41.0;5009522.0;41.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-22;Inf30min;National;25.0;5009522.0;25.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-23;Inf30min;National;37.0;5009522.0;37.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-24;Inf30min;National;82.0;5009522.0;82.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-25;Inf30min;National;92.0;5009522.0;92.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-26;Inf30min;National;27.0;5009522.0;27.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-27;Inf30min;National;44.0;5009522.0;44.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-28;Inf30min;Etranger;24.0;5009522.0;58.0;122.78;1.75
Bernardswiller;815168;CC du Pays de Sainte-Odile;700474;7017.0;2024-01-28;Inf30min;National;34.0;5009522.0;58.0;122.78;1.75
Limersheim;812264;CC du Canton d'Erstein;700868;17387.0;2023-12-03;Inf30min;National;25.0;5009522.0;25.0;28.6;0.16
Limersheim;812264;CC du Canton d'Erstein;700868;17387.0;2023-12-25;Inf30min;National;37.0;5009522.0;37.0;28.6;0.16
Limersheim;812264;CC du Canton d'Erstein;700868;17387.0;2023-12-27;Inf30min;National;23.0;5009522.0;23.0;28.6;0.16
Limersheim;812264;CC du Canton d'Erstein;700868;17387.0;2024-01-01;Inf30min;National;26.0;5009522.0;26.0;28.6;0.16
Limersheim;812264;CC du Canton d'Erstein;700868;17387.0;2024-01-03;Inf30min;National;32.0;5009522.0;32.0;28.6;0.16
Bolsenheim;814757;CC du Canton d'Erstein;700868;17387.0;2023-12-03;Inf30min;National;48.0;5009522.0;48.0;34.33;0.2
Bolsenheim;814757;CC du Canton d'Erstein;700868;17387.0;2023-12-22;Inf30min;National;27.0;5009522.0;27.0;34.33;0.2
Bolsenheim;814757;CC du Canton d'Erstein;700868;17387.0;2023-12-27;Inf30min;National;28.0;5009522.0;28.0;34.33;0.2
Sermersheim;813106;CC du Canton d'Erstein;700868;17387.0;2023-11-27;Inf30min;National;33.0;5009522.0;33.0;32.25;0.19
Sermersheim;813106;CC du Canton d'Erstein;700868;17387.0;2023-11-28;Inf30min;National;27.0;5009522.0;27.0;32.25;0.19
Sermersheim;813106;CC du Canton d'Erstein;700868;17387.0;2023-12-01;Inf30min;National;25.0;5009522.0;25.0;32.25;0.19
Sermersheim;813106;CC du Canton d'Erstein;700868;17387.0;2023-12-04;Inf30min;Etranger;26.0;5009522.0;26.0;32.25;0.19
Sermersheim;813106;CC du Canton d'Erstein;700868;17387.0;2023-12-10;Inf30min;National;70.0;5009522.0;70.0;32.25;0.19
Sermersheim;813106;CC du Canton d'Erstein;700868;17387.0;2023-12-11;Inf30min;National;26.0;5009522.0;26.0;32.25;0.19
Sermersheim;813106;CC du Canton d'Erstein;700868;17387.0;2023-12-15;Inf30min;National;31.0;5009522.0;31.0;32.25;0.19
Sermersheim;813106;CC du Canton d'Erstein;700868;17387.0;2023-12-19;Inf30min;National;24.0;5009522.0;24.0;32.25;0.19
Sermersheim;813106;CC du Canton d'Erstein;700868;17387.0;2023-12-29;Inf30min;National;50.0;5009522.0;50.0;32.25;0.19
Sermersheim;813106;CC du Canton d'Erstein;700868;17387.0;2024-01-07;Inf30min;National;27.0;5009522.0;27.0;32.25;0.19
Sermersheim;813106;CC du Canton d'Erstein;700868;17387.0;2024-01-09;Inf30min;National;22.0;5009522.0;22.0;32.25;0.19
Sermersheim;813106;CC du Canton d'Erstein;700868;17387.0;2024-01-12;Inf30min;National;26.0;5009522.0;26.0;32.25;0.19
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2023-12-01;Inf30min;National;30.0;5009522.0;30.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2023-12-02;Inf30min;National;29.0;5009522.0;29.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2023-12-05;Inf30min;National;26.0;5009522.0;26.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2023-12-08;Inf30min;National;27.0;5009522.0;27.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2023-12-10;Inf30min;National;25.0;5009522.0;25.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2023-12-14;Inf30min;National;24.0;5009522.0;24.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2023-12-16;Inf30min;National;39.0;5009522.0;39.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2023-12-17;Inf30min;National;26.0;5009522.0;26.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2023-12-18;Inf30min;National;21.0;5009522.0;21.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2023-12-22;Inf30min;National;31.0;5009522.0;31.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2023-12-23;Inf30min;National;46.0;5009522.0;46.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2023-12-24;Inf30min;National;25.0;5009522.0;25.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2023-12-26;Inf30min;National;58.0;5009522.0;58.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2023-12-27;Inf30min;National;33.0;5009522.0;33.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2023-12-29;Inf30min;National;21.0;5009522.0;21.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2024-01-01;Inf30min;National;44.0;5009522.0;44.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2024-01-04;Inf30min;National;28.0;5009522.0;28.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2024-01-06;Inf30min;National;28.0;5009522.0;28.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2024-01-07;Inf30min;National;34.0;5009522.0;34.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2024-01-19;Inf30min;National;27.0;5009522.0;27.0;31.14;0.18
Sand;813370;CC du Canton d'Erstein;700868;17387.0;2024-01-26;Inf30min;National;32.0;5009522.0;32.0;31.14;0.18
Obenheim;812758;CC du Canton d'Erstein;700868;17387.0;2023-12-03;Inf30min;National;47.0;5009522.0;47.0;35.4;0.2
Obenheim;812758;CC du Canton d'Erstein;700868;17387.0;2023-12-06;Inf30min;National;21.0;5009522.0;21.0;35.4;0.2
Obenheim;812758;CC du Canton d'Erstein;700868;17387.0;2023-12-10;Inf30min;National;26.0;5009522.0;26.0;35.4;0.2
Obenheim;812758;CC du Canton d'Erstein;700868;17387.0;2023-12-11;Inf30min;National;30.0;5009522.0;30.0;35.4;0.2
Obenheim;812758;CC du Canton d'Erstein;700868;17387.0;2023-12-19;Inf30min;Etranger;23.0;5009522.0;47.0;35.4;0.2
Obenheim;812758;CC du Canton d'Erstein;700868;17387.0;2023-12-19;Inf30min;National;24.0;5009522.0;47.0;35.4;0.2
Obenheim;812758;CC du Canton d'Erstein;700868;17387.0;2023-12-27;Inf30min;National;45.0;5009522.0;45.0;35.4;0.2
Obenheim;812758;CC du Canton d'Erstein;700868;17387.0;2023-12-29;Inf30min;National;33.0;5009522.0;33.0;35.4;0.2
Obenheim;812758;CC du Canton d'Erstein;700868;17387.0;2024-01-02;Inf30min;National;36.0;5009522.0;36.0;35.4;0.2
Obenheim;812758;CC du Canton d'Erstein;700868;17387.0;2024-01-07;Inf30min;National;22.0;5009522.0;22.0;35.4;0.2
Gerstheim;815951;CC du Canton d'Erstein;700868;17387.0;2023-11-30;Inf30min;National;23.0;5009522.0;23.0;32.38;0.19
Gerstheim;815951;CC du Canton d'Erstein;700868;17387.0;2023-12-02;Inf30min;National;27.0;5009522.0;27.0;32.38;0.19
Gerstheim;815951;CC du Canton d'Erstein;700868;17387.0;2023-12-03;Inf30min;National;24.0;5009522.0;24.0;32.38;0.19
Gerstheim;815951;CC du Canton d'Erstein;700868;17387.0;2023-12-10;Inf30min;National;37.0;5009522.0;37.0;32.38;0.19
Gerstheim;815951;CC du Canton d'Erstein;700868;17387.0;2023-12-15;Inf30min;Etranger;25.0;5009522.0;25.0;32.38;0.19
Gerstheim;815951;CC du Canton d'Erstein;700868;17387.0;2023-12-17;Inf30min;National;53.0;5009522.0;53.0;32.38;0.19
Gerstheim;815951;CC du Canton d'Erstein;700868;17387.0;2023-12-23;Inf30min;National;29.0;5009522.0;29.0;32.38;0.19
Gerstheim;815951;CC du Canton d'Erstein;700868;17387.0;2023-12-24;Inf30min;National;59.0;5009522.0;59.0;32.38;0.19
Gerstheim;815951;CC du Canton d'Erstein;700868;17387.0;2023-12-26;Inf30min;National;29.0;5009522.0;29.0;32.38;0.19
Gerstheim;815951;CC du Canton d'Erstein;700868;17387.0;2023-12-27;Inf30min;National;25.0;5009522.0;25.0;32.38;0.19
Gerstheim;815951;CC du Canton d'Erstein;700868;17387.0;2023-12-30;Inf30min;National;41.0;5009522.0;41.0;32.38;0.19
Gerstheim;815951;CC du Canton d'Erstein;700868;17387.0;2024-01-05;Inf30min;National;24.0;5009522.0;24.0;32.38;0.19
Gerstheim;815951;CC du Canton d'Erstein;700868;17387.0;2024-01-26;Inf30min;National;25.0;5009522.0;25.0;32.38;0.19
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-11-27;Inf30min;National;34.0;5009522.0;34.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-11-28;Inf30min;National;44.0;5009522.0;44.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-11-30;Inf30min;National;67.0;5009522.0;67.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-01;Inf30min;National;71.0;5009522.0;71.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-03;Inf30min;National;111.0;5009522.0;111.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-04;Inf30min;National;54.0;5009522.0;54.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-05;Inf30min;National;23.0;5009522.0;23.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-07;Inf30min;National;23.0;5009522.0;23.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-08;Inf30min;National;42.0;5009522.0;42.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-09;Inf30min;National;56.0;5009522.0;56.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-10;Inf30min;National;108.0;5009522.0;108.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-11;Inf30min;National;69.0;5009522.0;69.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-12;Inf30min;National;25.0;5009522.0;25.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-13;Inf30min;National;27.0;5009522.0;27.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-14;Inf30min;National;73.0;5009522.0;73.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-15;Inf30min;National;35.0;5009522.0;35.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-16;Inf30min;National;35.0;5009522.0;35.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-17;Inf30min;National;31.0;5009522.0;31.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-18;Inf30min;National;22.0;5009522.0;22.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-19;Inf30min;National;48.0;5009522.0;48.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-20;Inf30min;National;27.0;5009522.0;27.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-22;Inf30min;National;87.0;5009522.0;87.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-23;Inf30min;National;105.0;5009522.0;105.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-24;Inf30min;National;29.0;5009522.0;29.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-25;Inf30min;National;35.0;5009522.0;35.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-26;Inf30min;National;84.0;5009522.0;84.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-27;Inf30min;National;49.0;5009522.0;49.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-28;Inf30min;National;50.0;5009522.0;50.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-29;Inf30min;National;77.0;5009522.0;77.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2023-12-30;Inf30min;National;121.0;5009522.0;121.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2024-01-02;Inf30min;National;59.0;5009522.0;59.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2024-01-03;Inf30min;Etranger;24.0;5009522.0;24.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2024-01-04;Inf30min;National;24.0;5009522.0;24.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2024-01-05;Inf30min;National;25.0;5009522.0;25.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2024-01-06;Inf30min;National;28.0;5009522.0;28.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2024-01-09;Inf30min;National;23.0;5009522.0;23.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2024-01-10;Inf30min;National;25.0;5009522.0;25.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2024-01-11;Inf30min;National;25.0;5009522.0;25.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2024-01-15;Inf30min;National;35.0;5009522.0;35.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2024-01-16;Inf30min;National;30.0;5009522.0;30.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2024-01-18;Inf30min;National;22.0;5009522.0;22.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2024-01-23;Inf30min;National;39.0;5009522.0;39.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2024-01-24;Inf30min;National;34.0;5009522.0;34.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2024-01-25;Inf30min;National;33.0;5009522.0;33.0;47.27;0.27
Erstein;816044;CC du Canton d'Erstein;700868;17387.0;2024-01-27;Inf30min;National;39.0;5009522.0;39.0;47.27;0.27
Nordhouse;812756;CC du Canton d'Erstein;700868;17387.0;2023-11-28;Inf30min;National;25.0;5009522.0;25.0;24.8;0.14
Nordhouse;812756;CC du Canton d'Erstein;700868;17387.0;2023-12-17;Inf30min;National;25.0;5009522.0;25.0;24.8;0.14
Nordhouse;812756;CC du Canton d'Erstein;700868;17387.0;2023-12-18;Inf30min;National;25.0;5009522.0;25.0;24.8;0.14
